Humidity,Temperature,Vibration,GLOF_Detected
93.13808637,29.59886463,Yes,Yes
80.00900579,25.12327461,Yes,Yes
90.04850475,25.14289679,Yes,Yes
11.03724383,-14.45179181,Yes,No
8.898282431,2.775353452,Yes,No
9.24355936,-10.38532385,No,No
90.8677683,29.65740362,Yes,Yes
64.34511855,4.994169932,Yes,No
21.85956851,-15.56193703,No,No
88.93987064,27.59352832,Yes,Yes
1.359303078,0.256476673,Yes,No
87.68005459,28.82281836,Yes,Yes
25.03324478,9.706865485,No,No
34.37726096,-17.21441484,Yes,No
66.3257571,-4.584790027,No,No
52.23223553,-7.763496042,No,No
88.69449122,20.59373685,Yes,Yes
96.93097381,20.25357416,Yes,Yes
68.10139091,8.112424314,No,No
38.33352289,13.01585392,No,No
77.90606486,28.15715955,Yes,Yes
8.103341953,-1.684981274,No,No
61.07900845,8.254157726,No,No
54.76662883,-13.99126317,Yes,No
1.078608455,-2.61398002,No,No
58.35347299,-3.836773145,No,No
12.46720215,-17.67581263,Yes,No
57.48862871,7.845243169,Yes,No
98.36867453,26.91782882,Yes,Yes
33.30776677,-17.2521546,Yes,No
91.06013112,24.89456688,Yes,Yes
98.89722465,27.30404636,Yes,Yes
26.42452907,-15.80840117,Yes,No
25.02212969,4.927707181,Yes,No
22.24593616,13.65640048,No,No
21.72959878,-9.387315865,No,No
36.26235638,10.50431498,No,No
49.63759388,12.41675452,Yes,No
28.70990733,-4.945004377,Yes,No
7.573358011,2.681061132,Yes,No
87.85109431,16.11576741,Yes,Yes
92.73808641,26.85509383,Yes,Yes
76.34907198,27.63756854,Yes,Yes
40.09194144,-9.385164088,Yes,No
13.89576378,8.906087925,No,No
86.57830593,23.58372268,Yes,Yes
59.8353511,-1.990010931,Yes,No
40.78403028,-6.296201514,Yes,No
83.79005992,25.54697996,Yes,Yes
6.584117779,-9.14880916,Yes,No
4.304388277,2.771228314,Yes,No
42.94554247,1.938092052,No,No
77.56855218,29.26651335,Yes,Yes
78.43531703,24.9544221,Yes,Yes
84.92843406,24.19235473,Yes,Yes
16.84930482,-15.75955886,No,No
84.95942359,18.49347107,Yes,Yes
86.29585666,16.12747444,Yes,Yes
30.80916075,-3.29987684,Yes,No
63.28596477,10.41846741,Yes,No
51.75351663,9.486243739,No,No
83.65841136,22.4578292,Yes,Yes
40.52091699,7.65459808,Yes,No
84.79507684,25.23366709,Yes,Yes
8.63596338,0.029933509,No,No
51.58269048,-12.19184935,No,No
77.98716803,26.93828161,Yes,Yes
90.07860312,24.86208835,Yes,Yes
29.83450807,-14.23441864,Yes,No
15.84238736,-11.39634945,No,No
9.913474332,-12.17391081,No,No
49.76426954,-2.070880264,No,No
86.17913611,25.18909753,Yes,Yes
31.86381322,7.949454335,No,No
43.65525983,4.120017494,No,No
58.46375261,11.73286539,Yes,No
83.42866279,17.45352686,Yes,Yes
69.05185506,0.016413286,Yes,No
31.13592405,-10.84150217,Yes,No
15.72677081,8.977373409,Yes,No
91.38754319,26.99586707,Yes,Yes
44.94765871,-5.205968312,Yes,No
91.40875951,29.35187083,Yes,Yes
0.810831273,-15.92838955,No,No
73.70546557,11.14121466,Yes,No
4.962389163,4.82536445,Yes,No
53.20416164,1.033501825,No,No
41.7780385,9.528818538,No,No
3.02503891,3.232706838,No,No
61.90617481,-15.24889514,No,No
95.54724358,28.10368073,Yes,Yes
31.28950639,-14.11171973,Yes,No
92.14044295,15.42516861,Yes,Yes
28.16016963,14.44313124,Yes,No
85.90282425,17.4677317,Yes,Yes
50.67471767,6.472461916,Yes,No
84.43894449,16.03164181,Yes,Yes
84.0428525,24.50073467,Yes,Yes
32.29018657,-2.97451645,Yes,No
92.03710717,25.11966142,Yes,Yes
22.22443514,5.930912235,No,No
65.30017756,-15.48840952,No,No
92.73931508,18.97258419,Yes,Yes
97.8167805,23.47488464,Yes,Yes
23.61888334,-6.473810249,No,No
82.74242823,29.88315442,Yes,Yes
3.768225737,-2.782519159,Yes,No
99.11180809,15.84468753,Yes,Yes
19.24854054,-5.718583844,Yes,No
82.65714839,18.13612024,Yes,Yes
82.76451459,27.64481015,Yes,Yes
22.74644181,9.510070276,No,No
93.85471102,22.34140736,Yes,Yes
7.940573866,9.488838029,No,No
90.06951597,17.58621701,Yes,Yes
85.22383953,20.58001122,Yes,Yes
76.65030382,16.95983013,Yes,Yes
92.88778863,27.39323621,Yes,Yes
14.41934389,-7.59516028,No,No
33.13752786,-11.86986211,Yes,No
6.933713778,12.78987005,No,No
29.48279307,8.858097443,Yes,No
58.63348694,-8.644661998,Yes,No
80.33380828,20.46748539,Yes,Yes
78.51832428,22.19740243,Yes,Yes
29.58595431,-11.8246848,Yes,No
1.202111734,-2.493072257,Yes,No
87.8230025,25.06843283,Yes,Yes
63.63538308,4.285216981,No,No
88.45211337,29.46385937,Yes,Yes
25.93545738,0.201533668,No,No
78.19796976,26.65265764,Yes,Yes
62.86728158,-19.40608047,Yes,No
78.01935916,26.08887456,Yes,Yes
91.17533993,27.68092053,Yes,Yes
89.12073791,25.30850122,Yes,Yes
62.93599561,-4.130431928,No,No
15.11462835,-0.690921127,Yes,No
84.07850268,22.73874912,Yes,Yes
88.45796284,16.4801197,Yes,Yes
20.59994023,-4.546309637,No,No
71.49803757,-3.735868604,Yes,No
82.23409081,22.31274834,Yes,Yes
17.5305594,-18.72807381,Yes,No
69.19838547,-7.145280455,No,No
83.13637618,28.38889496,Yes,Yes
8.44428499,-17.39500535,Yes,No
26.02517516,-11.00163687,Yes,No
79.27455406,23.07975184,Yes,Yes
46.79988641,1.789144666,Yes,No
50.66900802,13.68278608,No,No
70.38616187,-19.36716177,No,No
99.17516879,28.91494951,Yes,Yes
79.59801826,19.2031795,Yes,Yes
40.52245551,-7.179976483,No,No
2.994189942,3.406363906,Yes,No
95.14752757,17.40694633,Yes,Yes
27.76741393,6.836892472,Yes,No
81.66521112,17.77090862,Yes,Yes
43.34183345,8.063906496,No,No
91.15744528,29.68002948,Yes,Yes
60.8899593,6.71532192,No,No
40.82586657,-11.3265645,Yes,No
24.15506514,-13.6367037,Yes,No
23.65228074,-12.4655834,No,No
68.13259139,-15.55113282,Yes,No
98.89428585,21.53794556,Yes,Yes
37.59567335,-8.334504905,No,No
43.74392942,-3.556848749,No,No
80.05444151,29.65432489,Yes,Yes
74.13157455,-0.324933616,Yes,No
78.50962817,19.30883915,Yes,Yes
18.96435887,7.04940292,Yes,No
58.51594864,-14.7710214,Yes,No
1.872874659,-16.26126525,Yes,No
90.24621889,16.04824955,Yes,Yes
11.72716062,-14.73265757,No,No
13.8033579,-13.39787138,No,No
68.20721278,-1.856013068,Yes,No
95.27262155,29.27721158,Yes,Yes
43.16950715,-10.70443406,Yes,No
87.51853203,26.40576618,Yes,Yes
2.880065799,-18.02833528,No,No
55.30695643,-1.343064847,No,No
79.27291541,20.3503867,Yes,Yes
19.50360302,13.25739221,No,No
28.57138838,-14.36554489,No,No
67.2746467,-6.811628028,Yes,No
81.80445498,22.82427953,Yes,Yes
64.35174533,-8.022106633,Yes,No
82.29433706,24.64309303,Yes,Yes
41.60152686,-17.40737825,Yes,No
67.44366887,-11.15948977,Yes,No
32.24889106,-2.285105156,No,No
40.36650764,-5.112522631,Yes,No
71.82237347,6.422638892,No,No
86.02193862,15.31893149,Yes,Yes
88.66482662,28.20576964,Yes,Yes
52.58231905,-8.604660362,No,No
37.21794164,-10.81213983,No,No
89.04526867,20.49260786,Yes,Yes
32.34762798,7.402326499,No,No
79.34785266,15.9961209,Yes,Yes
11.48583751,-8.610360176,No,No
78.85162999,23.22693485,Yes,Yes
78.46023347,27.82139533,Yes,Yes
74.27492278,-17.14841358,No,No
85.19532468,29.33121659,Yes,Yes
81.29847071,26.59724097,Yes,Yes
74.44363466,-1.968272085,No,No
60.31241737,7.345172659,Yes,No
37.86835884,3.753103284,No,No
76.181509,28.1743037,Yes,Yes
15.83444569,-5.521706675,Yes,No
95.71017531,25.96468496,Yes,Yes
73.29628674,-4.9155928,Yes,No
5.677479548,6.564189115,No,No
86.01786408,19.66317895,Yes,Yes
70.85305363,2.184743656,Yes,No
1.692338378,-5.581870799,No,No
30.26107268,11.03910388,Yes,No
46.75346745,-8.111878283,Yes,No
35.32201893,-16.41837372,Yes,No
89.06773835,18.11922625,Yes,Yes
84.54334429,23.74175843,Yes,Yes
99.23664227,26.43901806,Yes,Yes
82.85709007,18.10032035,Yes,Yes
8.743730592,-15.02365183,Yes,No
46.22253644,-19.38756251,Yes,No
25.80687134,4.124776243,Yes,No
32.38553213,-11.28697663,No,No
80.23667277,22.83358097,Yes,Yes
93.36208273,26.23692166,Yes,Yes
95.21408078,17.35876661,Yes,Yes
94.6126628,29.90834099,Yes,Yes
7.462100165,-8.557026491,Yes,No
25.29979566,-16.61134442,Yes,No
